,device_sn,device_name,port_number,sensor_sn,sensor_name,units,timestamp_utc,datetime,tz_offset,value,precision,mrid,error_flag,error_description
148,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731926400,2024-11-18 11:40:00+01:00,3600,6.9,1,155792,False,
149,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731926100,2024-11-18 11:35:00+01:00,3600,6.8,1,155791,False,
150,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731925800,2024-11-18 11:30:00+01:00,3600,6.7,1,155790,False,
151,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731925500,2024-11-18 11:25:00+01:00,3600,6.7,1,155789,False,
152,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731925200,2024-11-18 11:20:00+01:00,3600,6.6,1,155788,False,
153,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731924900,2024-11-18 11:15:00+01:00,3600,6.6,1,155787,False,
154,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731924600,2024-11-18 11:10:00+01:00,3600,6.4,1,155786,False,
155,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731924300,2024-11-18 11:05:00+01:00,3600,6.4,1,155785,False,
156,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731924000,2024-11-18 11:00:00+01:00,3600,6.2,1,155784,False,
157,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731923700,2024-11-18 10:55:00+01:00,3600,5.9,1,155783,False,
158,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731923400,2024-11-18 10:50:00+01:00,3600,5.6,1,155782,False,
159,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731923100,2024-11-18 10:45:00+01:00,3600,5.5,1,155781,False,
160,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731922800,2024-11-18 10:40:00+01:00,3600,5.2,1,155780,False,
161,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731922500,2024-11-18 10:35:00+01:00,3600,5.1,1,155779,False,
162,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731922200,2024-11-18 10:30:00+01:00,3600,5.2,1,155778,False,
163,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731921900,2024-11-18 10:25:00+01:00,3600,5.1,1,155777,False,
164,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731921600,2024-11-18 10:20:00+01:00,3600,4.8,1,155776,False,
